T1,E1,T2,E2,C1,C2,V,Th1,Th2
25.553222,137055,25.552734,150815,0.04044,0.021099,0.435149,878.988357843,967.236723856
25.580322,137217,25.580078,150991,0.033407,0.02989,0.018112,880.027328431,968.365482026
25.607177,137371,25.606933,151158,0.035165,0.015824,0.190448,881.01499183,969.436519608
25.637695,137540,25.637451,151342,0.113407,0.098462,0.743219,882.098856209,970.616584967
25.665527,137698,25.665283,151512,0.27956,0.255824,0.996683,883.112173203,971.706862745
25.692871,137864,25.692627,151692,0.069451,0.044835,0.635801,884.176797386,972.86127451
25.71997,138026,25.719726,151868,0.033407,0.011429,0.105904,885.215767974,973.99003268
25.747802,138188,25.747558,152043,0.032527,0.014945,0.066697,886.254738562,975.112377451
25.777343,138352,25.776855,152222,0.067692,0.058901,0.5695,887.306535948,976.260375817
25.805175,138507,25.804932,152392,0.312967,0.273407,0.98554,888.300612745,977.350653595
25.83374,138679,25.833496,152579,0.110769,0.094945,0.790179,889.40371732,978.54995915
25.861084,138844,25.86084,152757,0.033407,0.014066,0.227663,890.461928105,979.691544118
25.888183,139002,25.887939,152934,0.04044,0.028132,0.010249,891.475245098,980.826715686
25.922363,139196,25.922119,153140,0.043956,0.028132,0.41645,892.719444444,982.147875817
25.95166,139356,25.951416,153311,0.259341,0.234725,0.929844,893.745588235,983.244566993
25.978515,139514,25.978027,153481,0.207473,0.164396,0.892261,894.758905229,984.334844771
26.005615,139679,26.005371,153659,0.037802,0.019341,0.349589,895.817116013,985.476429739
26.033447,139841,26.032959,153835,0.03956,0.051868,0.000764,896.856086601,986.605187908
26.063232,140010,26.062988,154021,0.043077,0.019341,0.299014,897.93995098,987.798080065
26.091064,140164,26.09082,154189,0.182857,0.187253,0.859105,898.927614379,988.875531046
26.118164,140319,26.117676,154361,0.224176,0.250549,0.9507,899.921691176,989.978635621
26.145996,140488,26.145752,154545,0.05011,0.043077,0.451643,901.005555556,991.15870098
26.174072,140654,26.173828,154729,0.034286,0.010549,0.015741,902.070179739,992.33876634
26.204101,140824,26.203857,154915,0.03956,0.018462,0.218686,903.160457516,993.531658497
26.231689,140976,26.231445,155080,0.151209,0.11956,0.794474,904.135294118,994.589869281
26.259521,141136,26.259277,155262,0.256703,0.212747,0.979298,905.161437908,995.757107843
26.286865,141300,26.286377,155440,0.05011,0.027253,0.524853,906.213235294,996.89869281
26.313964,141462,26.313721,155615,0.030769,0.014066,0.036737,907.252205882,998.021037582
26.343505,141631,26.343262,155799,0.036923,0.046593,0.170601,908.336070261,999.201102941
26.370361,141780,26.370117,155961,0.113407,0.116044,0.748693,909.291666667,1000.24007353
26.398193,141938,26.397705,156134,0.275165,0.256703,0.990803,910.30498366,1001.3495915
26.425293,142101,26.425049,156313,0.05011,0.033407,0.566743,911.350367647,1002.49758987
26.453857,142271,26.453369,156497,0.031648,0.016703,0.051388,912.440645425,1003.67765523
26.482666,142437,26.482178,156677,0.033407,0.015824,0.148961,913.505269608,1004.83206699
26.510742,142593,26.510498,156848,0.103736,0.073846,0.728245,914.505759804,1005.92875817
26.53833,142749,26.538086,157020,0.271648,0.253187,0.993762,915.50625,1007.03186275
26.565918,142916,26.565674,157200,0.057143,0.03956,0.577326,916.577287582,1008.18627451
26.593261,143080,26.593017,157377,0.035165,0.014945,0.053347,917.629084967,1009.32144608
26.62207,143245,26.621826,157558,0.043077,0.021099,0.150322,918.687295752,1010.48227124
26.64917,143394,26.648682,157722,0.112527,0.093187,0.735525,919.642892157,1011.53406863
26.67749,143556,26.677246,157899,0.274286,0.241758,0.991265,920.681862745,1012.6692402
26.704834,143721,26.704346,158077,0.060659,0.03956,0.556656,921.740073529,1013.81082516
26.731445,143881,26.731201,158250,0.034286,0.010549,0.041793,922.76621732,1014.92034314
26.759033,144039,26.758789,158422,0.035165,0.02989,0.175055,923.779534314,1016.02344771
26.788818,144205,26.788574,158603,0.123077,0.087033,0.769911,924.844158497,1017.18427288
26.816894,144365,26.81665,158776,0.266374,0.227692,0.980577,925.870302288,1018.29379085
26.844726,144533,26.844482,158958,0.043956,0.032527,0.504195,926.947753268,1019.46102941
26.872558,144700,26.872314,159138,0.031648,0.011429,0.021436,928.01879085,1020.61544118
26.900146,144858,26.899902,159306,0.046593,0.016703,0.227326,929.032107843,1021.69289216
26.929199,145019,26.928955,159482,0.153846,0.117802,0.827288,930.064665033,1022.82165033
26.95874,145189,26.958252,159677,0.236484,0.220659,0.953265,931.15494281,1024.07226307
26.986084,145355,26.98584,159856,0.04044,0.041319,0.420066,932.219566993,1025.22026144
27.012939,145516,27.012695,160030,0.041319,0.026374,0.00314,933.252124183,1026.33619281
27.040527,145673,27.040283,160204,0.043956,0.018462,0.313496,934.259027778,1027.45212418
27.070556,145841,27.070312,160386,0.205714,0.214505,0.898103,935.336478758,1028.61936275
27.098877,146007,27.098633,160574,0.196044,0.159121,0.896212,936.401102941,1029.8250817
27.125976,146173,27.125732,160752,0.034286,0.018462,0.308231,937.465727124,1030.96666667
27.153564,146334,27.153076,160927,0.042198,0.026374,0.004469,938.498284314,1032.08901144
27.182129,146497,27.181885,161104,0.05011,0.036044,0.438438,939.543668301,1033.22418301
27.211425,146662,27.211182,161283,0.266374,0.266374,0.964685,940.601879085,1034.37218137
27.239746,146830,27.239258,161466,0.111648,0.11956,0.794639,941.679330065,1035.54583333
27.267822,146999,27.267578,161649,0.037802,0.014945,0.181288,942.763194444,1036.71948529
27.295654,147162,27.29541,161829,0.033407,0.017582,0.048536,943.808578431,1037.87389706
27.322998,147316,27.322754,161997,0.065055,0.054505,0.599318,944.79624183,1038.95134804
27.352539,147484,27.352295,162179,0.298901,0.250549,0.999565,945.87369281,1040.1185866
27.380859,147655,27.380615,162366,0.080879,0.044835,0.638576,946.970383987,1041.31789216
27.407959,147817,27.407715,162542,0.034286,0.011429,0.065427,948.009354575,1042.44665033
27.435302,147976,27.435058,162715,0.036923,0.023736,0.158736,949.029084967,1043.5561683
27.463623,148134,27.463379,162887,0.115165,0.092308,0.777474,950.042401961,1044.65927288
27.493896,148309,27.493652,163083,0.251429,0.210989,0.968014,951.164746732,1045.91629902
27.521972,148481,27.521728,163265,0.046593,0.026374,0.433413,952.267851307,1047.08353758
27.549804,148646,27.54956,163444,0.044835,0.025495,0.002018,953.326062092,1048.23153595
27.577636,148805,27.577392,163617,0.038681,0.018462,0.34714,954.345792484,1049.34105392
27.605224,148961,27.60498,163788,0.239121,0.209231,0.931683,955.34628268,1050.4377451
27.634521,149134,27.634277,163978,0.134505,0.153846,0.838792,956.455800654,1051.65629085
27.661621,149299,27.661377,164156,0.036923,0.015824,0.212185,957.514011438,1052.79787582
27.690429,149468,27.690185,164341,0.035165,0.028132,0.040066,958.597875817,1053.98435458
27.717529,149621,27.717285,164507,0.058901,0.043956,0.597062,959.579125817,1055.04897876
27.745117,149778,27.744629,164677,0.282198,0.251429,0.999977,960.586029412,1056.13925654
27.773925,149952,27.773682,164866,0.062418,0.045714,0.605258,961.701960784,1057.35138889
27.802246,150121,27.802002,165049,0.034286,0.013187,0.041815,962.785825163,1058.52504085
27.830566,150283,27.830078,165226,0.037802,0.028132,0.213972,963.824795752,1059.66021242
27.858886,150442,27.858642,165399,0.174066,0.145055,0.847097,964.844526144,1060.76973039
27.886962,150605,27.886719,165582,0.229451,0.186374,0.919471,965.889910131,1061.94338235
27.914795,150773,27.914551,165766,0.037802,0.043956,0.31163,966.967361111,1063.12344771
27.948242,150969,27.947998,165977,0.04044,0.032527,0.009941,968.224387255,1064.47667484
27.97705,151131,27.976807,166150,0.055385,0.027253,0.507933,969.263357843,1065.58619281
28.005127,151288,28.004883,166323,0.31033,0.285714,0.99318,970.270261438,1066.69571078
28.032959,151453,28.032715,166509,0.065055,0.049231,0.668583,971.328472222,1067.88860294
28.059814,151614,28.05957,166683,0.032527,0.043077,0.066039,972.361029412,1069.00453431
28.090088,151787,28.089844,166875,0.043077,0.016703,0.180569,973.470547386,1070.23590686
28.118408,151945,28.118164,167046,0.172308,0.148571,0.824864,974.483864379,1071.33259804
28.145996,152104,28.145752,167221,0.24,0.19956,0.929022,975.503594771,1072.45494281
28.175537,152281,28.175293,167412,0.042198,0.016703,0.317263,976.63876634,1073.67990196
28.203613,152445,28.203369,167592,0.042198,0.02989,0.011154,977.690563725,1074.83431373
28.233154,152611,28.23291,167772,0.057143,0.031648,0.525874,978.755187908,1075.98872549
28.26123,152768,28.260742,167947,0.292747,0.24967,0.997226,979.762091503,1077.11107026
28.289062,152934,28.288574,168126,0.058901,0.105495,0.628475,980.826715686,1078.25906863
28.316162,153096,28.315918,168301,0.033407,0.013187,0.041769,981.865686275,1079.3814134
28.343261,153252,28.343017,168470,0.036923,0.019341,0.234091,982.866176471,1080.46527778
28.372558,153416,28.372314,168648,0.228571,0.218901,0.88011,983.917973856,1081.60686275
28.400879,153582,28.400635,168836,0.188132,0.148571,0.87592,984.982598039,1082.8125817
28.427978,153744,28.427734,169013,0.038681,0.013187,0.226429,986.021568627,1083.94775327
28.455078,153903,28.454834,169184,0.033407,0.014066,0.047762,987.04129902,1085.04444444
28.483398,154062,28.483154,169358,0.065934,0.058022,0.65017,988.061029412,1086.16037582
28.514648,154241,28.514404,169555,0.259341,0.237363,0.992608,989.209027778,1087.42381536
28.542236,154408,28.541748,169739,0.05011,0.026374,0.479014,990.280065359,1088.60388072
28.56958,154570,28.569092,169915,0.04044,0.031648,0.001826,991.319035948,1089.73263889
28.597412,154730,28.597168,170088,0.045714,0.021978,0.39566,992.345179739,1090.84215686
28.624267,154883,28.624023,170254,0.266374,0.261099,0.972655,993.326429739,1091.90678105
28.653564,155057,28.65332,170445,0.087912,0.069451,0.718186,994.442361111,1093.1317402
28.681152,155223,28.680908,170624,0.031648,0.031648,0.07855,995.506985294,1094.27973856
28.708984,155384,28.70874,170803,0.036044,0.019341,0.184826,996.539542484,1095.42773693
28.736084,155537,28.73584,170970,0.172308,0.143297,0.85081,997.520792484,1096.49877451
28.763427,155695,28.762939,171143,0.19956,0.174945,0.892137,998.534109477,1097.60829248
28.79248,155872,28.792236,171334,0.047473,0.016703,0.232878,999.669281046,1098.83325163
28.820312,156035,28.820068,171520,0.032527,0.019341,0.052127,1000.71466503,1100.02614379
28.849121,156196,28.848877,171695,0.08,0.065934,0.676375,1001.74722222,1101.14848856
28.87622,156351,28.875976,171873,0.259341,0.261099,0.982798,1002.74129902,1102.29007353
28.904785,156523,28.904541,172057,0.042198,0.028132,0.416209,1003.84440359,1103.47013889
28.934082,156695,28.933838,172246,0.041319,0.032527,0.00146,1004.94750817,1104.68227124
28.961181,156848,28.960937,172414,0.053626,0.036923,0.493619,1005.92875817,1105.75972222
28.989502,157007,28.989258,172589,0.281319,0.271648,0.997542,1006.94848856,1106.88206699
29.017334,157174,29.01709,172772,0.057143,0.064176,0.590934,1008.01952614,1108.05571895
29.044677,157337,29.044433,172947,0.02989,0.014945,0.017298,1009.06491013,1109.17806373
29.073974,157504,29.07373,173129,0.043956,0.022857,0.332327,1010.13594771,1110.34530229
29.101562,157659,29.101318,173298,0.292747,0.251429,0.957079,1011.13002451,1111.42916667
29.130127,157828,29.129883,173484,0.094945,0.098462,0.735313,1012.21388889,1112.62205882
29.157714,157993,29.157471,173663,0.037802,0.013187,0.076336,1013.27209967,1113.77005719
29.185791,158155,29.185547,173839,0.034286,0.014945,0.206662,1014.31107026,1114.89881536
29.213379,158311,29.213135,174008,0.18989,0.170549,0.885221,1015.31156046,1115.98267974
29.24292,158484,29.242676,174198,0.160879,0.138901,0.841841,1016.42107843,1117.20122549
29.271484,158656,29.27124,174384,0.034286,0.033407,0.155812,1017.52418301,1118.39411765
29.298828,158815,29.298584,174550,0.030769,0.030769,0.118636,1018.5439134,1119.45874183
29.326904,158973,29.326416,174722,0.115165,0.115165,0.80263,1019.55723039,1120.56184641
29.354248,159133,29.354004,174904,0.203956,0.201319,0.912753,1020.58337418,1121.72908497
29.383545,159310,29.383301,175094,0.042198,0.019341,0.237764,1021.71854575,1122.94763072
29.411865,159474,29.411377,175273,0.036923,0.016703,0.062967,1022.77034314,1124.09562908
29.439697,159631,29.439209,175444,0.087033,0.076484,0.724334,1023.77724673,1125.19232026
29.467285,159790,29.466797,175625,0.239121,0.239121,0.9553,1024.79697712,1126.35314542
29.49414,159953,29.493896,175800,0.041319,0.019341,0.310067,1025.84236111,1127.4754902
29.526123,160140,29.525879,176003,0.032527,0.014066,0.031359,1027.04166667,1128.77741013
29.553955,160297,29.553711,176174,0.087033,0.048352,0.659773,1028.04857026,1129.87410131
29.581054,160451,29.58081,176343,0.278681,0.254066,0.978071,1029.03623366,1130.95796569
29.608398,160614,29.608154,176521,0.041319,0.019341,0.365627,1030.08161765,1132.09955065
29.636474,160778,29.635986,176699,0.037802,0.027253,0.015511,1031.13341503,1133.24113562
29.666504,160948,29.666016,176883,0.064176,0.049231,0.614083,1032.22369281,1134.42120098
29.694091,161105,29.693603,177058,0.274286,0.228571,0.98865,1033.23059641,1135.54354575
29.721191,161268,29.720947,177234,0.04044,0.023736,0.40087,1034.27598039,1136.67230392
29.749023,161431,29.748779,177410,0.036923,0.027253,0.008858,1035.32136438,1137.80106209
29.775879,161583,29.775879,177577,0.058901,0.057143,0.589652,1036.29620098,1138.87209967
29.805664,161753,29.80542,177765,0.298901,0.261978,0.992374,1037.38647876,1140.07781863
29.834228,161925,29.833984,177950,0.038681,0.022857,0.414274,1038.48958333,1141.26429739
29.862548,162092,29.862305,178133,0.05011,0.028132,0.007427,1039.56062092,1142.43794935
29.889892,162247,29.889648,178304,0.061538,0.063297,0.587388,1040.55469771,1143.53464052
29.917968,162407,29.917724,178478,0.283077,0.243516,0.991776,1041.5808415,1144.6505719
29.947998,162589,29.950439,178691,0.047473,0.016703,0.405363,1042.74808007,1146.01662582
29.978271,162767,29.978027,178867,0.043077,0.027253,0.010173,1043.88966503,1147.14538399
30.006347,162925,30.006103,179042,0.055385,0.047473,0.607437,1044.90298203,1148.26772876
30.034912,163088,30.034668,179220,0.27956,0.225055,0.986384,1045.94836601,1149.40931373
30.0625,163254,30.062256,179399,0.036044,0.018462,0.374305,1047.0129902,1150.55731209
30.092041,163426,30.091553,179586,0.036923,0.033407,0.019085,1048.11609477,1151.75661765
30.11914,163581,30.118896,179754,0.066813,0.052747,0.649243,1049.11017157,1152.83406863
30.149658,163754,30.149414,179947,0.298901,0.231209,0.972713,1050.21968954,1154.07185458
30.177978,163925,30.177734,180131,0.035165,0.017582,0.322201,1051.31638072,1155.25191993
30.205078,164084,30.205078,180302,0.033407,0.014945,0.039097,1052.33611111,1156.34861111
30.235595,164256,30.235107,180484,0.086154,0.072088,0.710924,1053.43921569,1157.51584967
30.263183,164414,30.262939,180661,0.231209,0.212747,0.944473,1054.45253268,1158.65102124
30.291259,164584,30.291016,180844,0.037802,0.025495,0.252033,1055.54281046,1159.8246732
30.318847,164744,30.318359,181021,0.033407,0.012308,0.077691,1056.56895425,1160.95984477
30.346679,164902,30.346435,181193,0.115165,0.093187,0.788014,1057.58227124,1162.06294935
30.374023,165060,30.373779,181369,0.206593,0.190769,0.893253,1058.59558824,1163.19170752
30.403076,165235,30.402832,181558,0.036044,0.017582,0.170173,1059.71793301,1164.40383987
30.431396,165398,30.430908,181736,0.034286,0.015824,0.14382,1060.76331699,1165.54542484
30.459472,165557,30.459228,181909,0.176703,0.16967,0.871794,1061.78304739,1166.65494281
30.486816,165717,30.486572,182088,0.144176,0.104615,0.810101,1062.80919118,1167.80294118
30.514892,165885,30.514648,182269,0.031648,0.02022,0.088104,1063.88664216,1168.96376634
30.546386,166065,30.545898,182469,0.038681,0.021099,0.245704,1065.04105392,1170.24644608
30.573974,166221,30.57373,182638,0.242637,0.237363,0.9477,1066.04154412,1171.33031046
30.60205,166387,30.601807,182817,0.091429,0.064176,0.688464,1067.1061683,1172.47830882
30.629638,166550,30.629394,182994,0.030769,0.011429,0.023617,1068.15155229,1173.61348039
30.657959,166712,30.657715,183169,0.043077,0.025495,0.387099,1069.19052288,1174.73582516
30.6875,166878,30.687256,183351,0.29011,0.269011,0.994822,1070.25514706,1175.90306373
30.716308,167049,30.716064,183539,0.062418,0.043956,0.528679,1071.35183824,1177.10878268
30.743652,167210,30.743408,183712,0.035165,0.029011,0.000259,1072.38439542,1178.21830065
30.77124,167367,30.770996,183883,0.053626,0.08,0.562174,1073.39129902,1179.31499183
30.798584,167521,30.798096,184056,0.278681,0.24967,0.987939,1074.37896242,1180.4245098
